matrix_id,candidate_id,vector,support,support_size,extended_support,extended_support_size,multiplier,is_ess,reason_ess,payoff,payoff_double
33,13,"35268175036660797548918143690022951254595729880/404119199611356989949592240511034889100394499219,604205251625054866487431656668530883213459318966/7678264792615782809042252569709662892907495485161,0,0,1052181703945266267582446030465941011129717178386/7678264792615782809042252569709662892907495485161,621267053022831198731705798254368403029110639081/7678264792615782809042252569709662892907495485161,94421152933107716462473598750940212469660587829/7678264792615782809042252569709662892907495485161,496472391243157051633031681713631127096704844053/7678264792615782809042252569709662892907495485161,386825616493854863801862774207917953525757355562/7678264792615782809042252569709662892907495485161,43517066143941846149417195183470847124017300689/7678264792615782809042252569709662892907495485161,0,329212218488979295558977991743760024499778809812/7678264792615782809042252569709662892907495485161,0,611845472951767038073208912966750086126313644338/7678264792615782809042252569709662892907495485161,47392681141603002841275891365046739849735636739/404119199611356989949592240511034889100394499219,0,0,835347693682443633184795126891521633495009556162/7678264792615782809042252569709662892907495485161,54337521299914043366485007200868767379772120238/404119199611356989949592240511034889100394499219,0,0,0,0",420851,13,420851,13,46,True,T_pd_dbl,152651880099704411034137192447201338295866363396497664/7678264792615782809042252569709662892907495485161,19881.038779
33,14,"1257231103587723496657107/11032880059052279529377782,485024144305096919864410/5516440029526139764688891,0,0,738782386479040491644675/5516440029526139764688891,451414995626509843627942/5516440029526139764688891,0,551534784825967260693535/11032880059052279529377782,541421669825468517047419/22065760118104559058755564,173040506756840477080971/11032880059052279529377782,541421669825468517047419/22065760118104559058755564,551534784825967260693535/11032880059052279529377782,0,451414995626509843627942/5516440029526139764688891,738782386479040491644675/5516440029526139764688891,0,0,485024144305096919864410/5516440029526139764688891,1257231103587723496657107/11032880059052279529377782,0,0,0,0",421811,13,421811,13,23,True,T_pd_dbl,109672556955856338757139067033/5516440029526139764688891,19881.038563
33,15,"1221802514651308797168285240491746951086080620032/33789314221117586885917439044996039682885612961659,3805142279891629648494260591242143175118671359608/33789314221117586885917439044996039682885612961659,1979133410853959646078982583295734729903815220320/33789314221117586885917439044996039682885612961659,0,4170813845468135052280699697445351897198268362120/33789314221117586885917439044996039682885612961659,3590618777370000796685795101457198432322060970898/33789314221117586885917439044996039682885612961659,747822437197848288299812629688284515800694742262/33789314221117586885917439044996039682885612961659,0,1387234289737140528725022281696918380806486140823/33789314221117586885917439044996039682885612961659,0,0,2115854763925751984641455342649043602443639818232/33789314221117586885917439044996039682885612961659,0,1706169523401755170595551389494021143472628154820/33789314221117586885917439044996039682885612961659,4353708409356716488219416860146023095478631965132/33789314221117586885917439044996039682885612961659,3374717457101444148990394828667631540072336812992/33789314221117586885917439044996039682885612961659,0,1752677666771615727164219105740962893765203672116/33789314221117586885917439044996039682885612961659,3583618845390280608573543392980979325417095122304/33789314221117586885917439044996039682885612961659,0,0,0,0",452983,13,452983,13,46,True,T_pd_dbl,671766404330044834889395474124082142632828036199291280/33789314221117586885917439044996039682885612961659,19881.031025
33,16,"24245877641015214137071739889504550008283854409/358725629682329424528170459648574052727641908089,180623118600629574787325871569514669200029730698/1793628148411647122640852298242870263638209540445,23892873285636247743022547978731650652334087055/358725629682329424528170459648574052727641908089,0,45527001232262888401450740466059401749023374407/358725629682329424528170459648574052727641908089,33945672302492630575965687049358528140075403956/358725629682329424528170459648574052727641908089,0,0,96650095370393555809040762010506884786103018703/3587256296823294245281704596485740527276419080890,52783039810965797123779421008905603878415602337/1793628148411647122640852298242870263638209540445,0,106564573305438431249134974308825095879641520409/1793628148411647122640852298242870263638209540445,0,24358768723094740183378116808912202850478387747/358725629682329424528170459648574052727641908089,53101395219511669612456509519448953254346273812/358725629682329424528170459648574052727641908089,139495004636039863876076939561778691468517105653/1793628148411647122640852298242870263638209540445,0,9468360125946426763661495137284692567011137254/358725629682329424528170459648574052727641908089,386275243447155181229961053084185729421582957593/3587256296823294245281704596485740527276419080890,0,0,0,0",453431,13,453431,13,46,True,T_pd_dbl,35659184608333058061789934064547630342604110574043553/1793628148411647122640852298242870263638209540445,19881.035342
33,17,"1925896588352995052710925/19552124370729581478968059,2430877720651112720199838/19552124370729581478968059,313714568228758002616928/19552124370729581478968059,313714568228758002616928/19552124370729581478968059,2430877720651112720199838/19552124370729581478968059,1925896588352995052710925/19552124370729581478968059,0,0,0,0,2406545177653210017728641/39104248741459162957936118,1180643296414159623920747/19552124370729581478968059,0,1253089146491860413121376/19552124370729581478968059,2937136552798599836099790/19552124370729581478968059,1253089146491860413121376/19552124370729581478968059,0,1180643296414159623920747/19552124370729581478968059,2406545177653210017728641/39104248741459162957936118,0,0,0,0",453695,13,453695,13,23,True,T_pd_dbl,388716510610792623361480412228/19552124370729581478968059,19881.037131
33,18,"5348834628912683564655964068276870587211056612870/56318824032186291515638139766668909283611792693049,2371542376021078686394852779316526948262346114872/18772941344062097171879379922222969761203930897683,408881997748992461534037799666951394863228385452/18772941344062097171879379922222969761203930897683,0,2260080312303012054725568262986954429687532368808/18772941344062097171879379922222969761203930897683,160496611695862128824572232985624509393160840292/1522130379248278149071301074774835386043561964677,483073266439442173718240491426415115167457411848/56318824032186291515638139766668909283611792693049,0,0,0,3103239678891076972637174899880507407016128432993/56318824032186291515638139766668909283611792693049,4014508448105662455510022299802870322882488073878/56318824032186291515638139766668909283611792693049,0,3106448174592334942960305370632096278741807681152/56318824032186291515638139766668909283611792693049,8098549847243420032593161647884716354550059407624/56318824032186291515638139766668909283611792693049,3832923488322281079578328265231549198145285433464/56318824032186291515638139766668909283611792693049,0,3154311277097027684589694459925308123518443213272/56318824032186291515638139766668909283611792693049,1372348843872071411640899705743056910130931575916/18772941344062097171879379922222969761203930897683,0,0,0,0",453751,13,453751,13,46,True,T_pd_dbl,1119676598639235469798514557477879840910419821578421352/56318824032186291515638139766668909283611792693049,19881.036543
33,19,"1276715358174271729730230870970472198486642556/12706560904948618871834048823317118548103257471,1501488037747387543492663487166003002202771308/12706560904948618871834048823317118548103257471,405775421262459948323951783887452230476832988/12706560904948618871834048823317118548103257471,0,1557971567953639519462829043522950410705969540/12706560904948618871834048823317118548103257471,1268987311332424922199865876267129666879845058/12706560904948618871834048823317118548103257471,0,0,0,183552791275835904283129981764605639407588596/12706560904948618871834048823317118548103257471,581953552347218661494248563554619349820301252/12706560904948618871834048823317118548103257471,867171764604850025179056425653347810672812464/12706560904948618871834048823317118548103257471,0,799473126288868950276018038762252907364268152/12706560904948618871834048823317118548103257471,1914764580324018357466526723416319500840446092/12706560904948618871834048823317118548103257471,795145905661323066854209411521563560440939152/12706560904948618871834048823317118548103257471,0,543878064826623914043087502571481848233164674/12706560904948618871834048823317118548103257471,59393142538217431119307712603465907210098567/747444759114624639519649930783359914594309263,0,0,0,0",454199,13,454199,13,46,True,T_pd_dbl,252619608683555194764740564753152926375825836929080/12706560904948618871834048823317118548103257471,19881.037094
33,20,"151233305955774606320889423031501872218557068718/1451271032613522648548672467136340245446599625723,7137905329575407247197182767625316252896515240/1451271032613522648548672467136340245446599625723,37096018205303706861332027579851644708048640344/1451271032613522648548672467136340245446599625723,102432118870645651642892922553438691614749157840/1451271032613522648548672467136340245446599625723,216214904375974897654389686447422998130436924084/1451271032613522648548672467136340245446599625723,96292827742100311566084539053045047744792380120/1451271032613522648548672467136340245446599625723,0,89006889870380628353960034807771435387482195984/1451271032613522648548672467136340245446599625723,0,76555939223423395044072448292852924258323681177/1451271032613522648548672467136340245446599625723,0,0,0,139599962506939810958082362493959270735352803764/1451271032613522648548672467136340245446599625723,182565317116678081949121719142078642230576101704/1451271032613522648548672467136340245446599625723,0,113458115124622056441670916263196314298273390632/1451271032613522648548672467136340245446599625723,113221298884178467171618490957994568613732889068/1451271032613522648548672467136340245446599625723,126456429407925627337360713745601519253377877048/1451271032613522648548672467136340245446599625723,0,0,0,0",484031,13,484031,13,46,True,T_pd_dbl,28852777487988815473647358209554818247794826681718624/1451271032613522648548672467136340245446599625723,19881.040026
33,21,"4889243919194987802291872/39608977934074511555567799,1851230900643927711643204/39608977934074511555567799,483687239387210691855096/13202992644691503851855933,0,1773747010251682079257900/13202992644691503851855933,3238193556914189044148408/39608977934074511555567799,0,1918636920461041635369008/39608977934074511555567799,0,2269761841812862541984839/39608977934074511555567799,0,1918636920461041635369008/39608977934074511555567799,0,3238193556914189044148408/39608977934074511555567799,1773747010251682079257900/13202992644691503851855933,0,483687239387210691855096/13202992644691503851855933,1851230900643927711643204/39608977934074511555567799,4889243919194987802291872/39608977934074511555567799,0,0,0,0",486071,13,486071,13,23,True,T_pd_dbl,787467807521692805222177064640/39608977934074511555567799,19881.043354
33,22,"119969123906875184455022/2511515994737861208816129,27101878047994868520040/837171998245953736272043,196284713789313896644328/2511515994737861208816129,241544267459385795367088/2511515994737861208816129,119418198650609523298208/837171998245953736272043,67340467412234675854396/837171998245953736272043,0,0,0,37585506587225683282463/837171998245953736272043,0,0,0,67340467412234675854396/837171998245953736272043,119418198650609523298208/837171998245953736272043,241544267459385795367088/2511515994737861208816129,196284713789313896644328/2511515994737861208816129,27101878047994868520040/837171998245953736272043,119969123906875184455022/2511515994737861208816129,0,0,0,0",516671,13,516671,13,23,True,T_pd_dbl,49931534427357358674807915136/2511515994737861208816129,19881.033819
33,23,"201581731798920854807375836500387715338874714648/6519755173363061846165997088708565317459533366193,876495109657619660638319023193760015011446145308/6519755173363061846165997088708565317459533366193,688298850458771539534299666954858136907853650876/6519755173363061846165997088708565317459533366193,616357879370162631328077574286461785234780730816/6519755173363061846165997088708565317459533366193,0,390390841757055643706721425249217603262135264594/6519755173363061846165997088708565317459533366193,172600679014504667461199718686745262118881778046/6519755173363061846165997088708565317459533366193,0,199374695866319821072053970910530580855542062172/6519755173363061846165997088708565317459533366193,0,238815096000391448074786177924036087384139702161/6519755173363061846165997088708565317459533366193,0,576121629392389522400085590002226817476842900706/6519755173363061846165997088708565317459533366193,496113483457838205922864754337190401882990924826/6519755173363061846165997088708565317459533366193,778369605330635979240500896083249399141026278878/6519755173363061846165997088708565317459533366193,723308801357426408359877660958464311479937726018/6519755173363061846165997088708565317459533366193,0,0,0,561926769901025463619834793621437201365081487144/6519755173363061846165997088708565317459533366193,0,0,0",587119,13,587119,13,46,True,T_pd_dbl,129619488508033975467806410065824032394105271968408080/6519755173363061846165997088708565317459533366193,19881.036183
33,24,"61138157184679226291234518911580677892666295172/663876849478421437425837556479873249981227836459,80634437879413544430889781338296572785393501704/663876849478421437425837556479873249981227836459,42455911833587765558635406897387372139733581064/663876849478421437425837556479873249981227836459,54606172809806374653946067735363295470766022184/663876849478421437425837556479873249981227836459,18348426700699156928760889627555352340132089322/663876849478421437425837556479873249981227836459,44015565293921907176040359571295204511936378935/663876849478421437425837556479873249981227836459,0,0,0,1762945058630694115124577529697902239192779348/60352440861674676129621596043624840907384348769,48667150975542720032332087213326070049281377683/663876849478421437425837556479873249981227836459,0,41981617466495990585157143176402003517307432186/663876849478421437425837556479873249981227836459,55104808511794339541286010554818263530385717798/663876849478421437425837556479873249981227836459,97235772781021778700374810495056045451603577386/663876849478421437425837556479873249981227836459,46898767096622146112972889105946246880217028670/663876849478421437425837556479873249981227836459,0,0,0,53397665299898852147837239026169220780684261527/663876849478421437425837556479873249981227836459,0,0,0",587327,13,587327,13,46,True,T_pd_dbl,13198556463530575095624563509344316512725809429693224/663876849478421437425837556479873249981227836459,19881.03136
33,25,"1075336984566599496404311/26241228891210553739960436,645802110779177263467611/8747076297070184579986812,3370865162903583425243569/26241228891210553739960436,3370865162903583425243569/26241228891210553739960436,645802110779177263467611/8747076297070184579986812,1075336984566599496404311/26241228891210553739960436,0,0,0,563394364531645171695143/26241228891210553739960436,0,0,134861857499732031827320/2186769074267546144996703,458814223230671723767339/4373538148535092289993406,901191985942551130851244/6560307222802638434990109,458814223230671723767339/4373538148535092289993406,134861857499732031827320/2186769074267546144996703,0,0,563394364531645171695143/26241228891210553739960436,0,0,0",651839,13,651839,13,23,True,T_pd_dbl,260851424042388080800015238917/13120614445605276869980218,19881.037212
33,26,"2626144625727907813416783533663751113304071341800/30125478069649787863337273607544386523939945356161,2554112085745760548038376853988199731984474092304/30125478069649787863337273607544386523939945356161,3886058810188305067133477282990859679288161603796/30125478069649787863337273607544386523939945356161,3753673226934774684880754797497542405744993941820/30125478069649787863337273607544386523939945356161,438357013981453533192839238849647995944775965652/30125478069649787863337273607544386523939945356161,0,0,1510059144579041326698410197812935302912968071250/30125478069649787863337273607544386523939945356161,0,581015037671829512162834837096339213799535632015/30125478069649787863337273607544386523939945356161,0,0,3419072402689529785368136466769534463647548519152/30125478069649787863337273607544386523939945356161,4074823240577373828879446293656454379886603971264/30125478069649787863337273607544386523939945356161,3625888026783603083933916337363932782842415670100/30125478069649787863337273607544386523939945356161,890061631139752404845305277101373356941230960820/30125478069649787863337273607544386523939945356161,1300045270427605712680502171174050372795102727124/30125478069649787863337273607544386523939945356161,0,0,1466167553202850562106490319579765724848062859064/30125478069649787863337273607544386523939945356161,0,0,0",651935,13,651935,13,46,True,T_pd_dbl,598925960204441102298948617395172103048448294829191616/30125478069649787863337273607544386523939945356161,19881.044172
33,27,"970368367822954333979227858008345158383639496642/9586100667678053157446649580120336085763470804145,301492745561995434891449073505828274661932893322/3195366889226017719148883193373445361921156934715,375996943353397855584887500205672922224332721694/3195366889226017719148883193373445361921156934715,222457530075751841031886723096002323709271325878/1917220133535610631489329916024067217152694160829,0,0,0,532741937416581187545721789907030601601569091708/9586100667678053157446649580120336085763470804145,0,195808157883698515783876809508936274669104965602/9586100667678053157446649580120336085763470804145,41329535011375075218122949650845597167957482102/3195366889226017719148883193373445361921156934715,0,228880603244666841946233011475561345695250412724/1917220133535610631489329916024067217152694160829,430454034708269994074701527323135919418459299364/3195366889226017719148883193373445361921156934715,230302818819646098907816088763616730713199062672/1917220133535610631489329916024067217152694160829,146642520685967166871890146712351438741325859422/9586100667678053157446649580120336085763470804145,290141511509899013729302914259310393713833290987/9586100667678053157446649580120336085763470804145,0,0,594373635753513950799467792992012077647346903968/9586100667678053157446649580120336085763470804145,0,0,0",652943,13,652943,13,46,True,T_pd_dbl,190581711637209778305261428898802058633480239678126088/9586100667678053157446649580120336085763470804145,19881.046345
